t	X1	Y1	X2	Y2	X3	Y3	X4	Y4	X5	Y5	X6	Y6
173	0.155517867	-0.478781712	-0.728766703	1.876500318	-2.312453871	1.859610721	-0.456039243	-0.550774031	0.786733717	-0.1558382	0.281909399	0.180570897
174	0.377973161	-0.372442011	-0.644353251	2.272611418	-2.251181192	2.28851023	-0.629684241	-0.153167295	0.317231412	0.016551251	-0.194975982	0.548572521
175	0.308344244	-0.118627095	-1.054117147	2.262972202	-2.021811862	2.264393551	-0.469355742	0.642567831	-0.061967807	0.129465171	-0.259002727	0.646898589
176	0.234064506	-0.208592049	-0.855408289	2.617833179	-2.310721585	1.925077026	-0.346468649	0.513702688	0.037066896	0.251958609	-0.259591682	0.482736241
177	0.381639632	-0.261852249	-0.558795421	2.555365637	-1.990364353	2.583829053	-0.490914131	0.654668519	-0.180301495	0.755591586	-0.068568454	1.106811745
178	0.27391159	-0.204555444	-0.961951146	2.197013306	-2.195393219	1.705410685	-0.614819142	-0.15479109	0.28299339	0.112369167	-0.370135554	1.094257851
179	0.254127926	-0.233244782	-0.768059719	1.739058746	-1.884545545	2.290773211	-0.439003675	-0.160123467	0.859634058	0.197101268	0.027220969	-0.003763811
180	0.676444957	-0.29482446	-1.308209304	1.831357145	-2.203907146	1.593656984	-0.68181395	-0.304754464	0.239382695	0.011469319	0.051476737	-0.107874719
181	0.336874396	-0.143649489	-1.03365179	2.586519693	-2.080349102	2.018149794	-0.507908494	0.111597785	0.076240838	-0.062910476	1.326959385	-0.144070983
182	0.411233168	-0.496134318	-0.616509065	2.297354486	-2.223476852	1.75507329	-0.667997608	0.146184316	-0.164256299	0.140353365	-0.395107051	0.350109871
183	0.518566801	-0.482038345	-0.36367817	2.737974309	-2.041004217	2.30693988	-0.688390112	0.587348081	0.035389441	-0.165049107	0.204763568	-0.206862032
184	0.468023838	-0.336690874	-0.74716497	2.825064797	-2.110660231	2.021105513	-0.742122139	0.121046882	0.000769841	0.019594172	-0.019735796	0.597672568
185	0.457266214	-0.508263957	-1.554744378	2.814130106	-2.192987759	1.789324596	-0.658029643	-0.400959211	0.551062196	0.15890404	-0.364820002	0.584975591
186	0.690808104	-0.410987566	-1.392816158	2.013234135	-2.181547823	1.953959858	-0.619721038	0.205290744	-0.062143357	1.142266361	0.020489906	-0.133244283
187	0.729182963	-0.177666237	-0.874763753	2.261022399	-2.025649994	2.276400759	-0.559059626	-0.450180068	1.126481806	-0.132128401	0.130390589	-0.015909072
188	0.365964466	-0.363589027	-1.596901992	2.784062178	-2.161987046	2.179281962	-0.68126763	-0.434164917	0.181998319	0.237337163	-0.159706866	0.579325458
189	1.337099908	-0.40752527	-1.707563162	2.646559859	-1.952909613	2.525155572	-0.636692736	0.108332808	-0.044991967	0.662921407	-0.226737058	0.71563097
190	0.26572268	-0.330393197	-1.400426984	2.797605657	-2.057771051	2.726942855	-0.392024281	0.197487185	0.142756473	0.162445384	-0.137976939	0.607201932
191	0.845001039	-0.423851854	-1.547368857	3.047475661	-1.889617466	2.445120921	-0.645618003	0.522191746	0.123182524	-0.274430752	1.03721222	0.014003859
192	0.065721094	-0.332735969	-1.113778293	2.383785107	-2.054249485	2.050151954	-0.455024756	0.620746623	-0.034654665	0.298339496	-0.188849495	0.978128379
193	0.251062908	-0.580428879	-1.254296057	2.44825141	-2.068176016	2.593955424	-0.430091446	0.23788732	0.174676357	0.102367536	0.03785777	0.044651831
194	0.160121148	-0.356537925	-1.592217483	1.89384672	-2.070574039	1.952456294	-0.685065675	0.052188942	-0.278323122	0.415883464	-0.09406812	1.168799375
195	0.2078571	-0.47269314	-1.554985802	2.76913095	-2.275353424	2.105424454	-0.568084381	-0.079816332	1.040927531	0.058470868	-0.005574775	0.108289947
196	0.30608343	-0.545686859	-0.904243772	2.593622334	-2.115699824	1.736487962	-0.496547835	0.155488698	0.076022487	-0.090174833	1.015666191	0.020462299
197	0.027211101	-0.518328027	-1.257974703	2.976584418	-2.089622199	2.200753492	-0.629607714	-0.383825464	1.164255063	0.208587069	-0.132049806	1.368005682
198	0.19831247	-0.333045867	-1.900642068	2.692703406	-1.992583012	2.512212536	-0.575679813	-0.532065887	0.325907848	-0.029535393	0.154282483	-0.107964393
199	0.326123688	-0.392376904	-1.51144985	2.792350342	-1.944400915	2.073368782	-0.833565655	-0.344846281	0.981945926	0.092107465	-0.218678577	0.522924687
200	0.242484324	-0.322506098	-0.955356133	2.710826899	-2.082163831	1.645010767	-0.670057145	-0.570055201	0.612137819	0.091283939	-0.456253445	1.14391841
201	0.2981319	-0.231886417	-0.902051788	2.645199678	-2.197221544	2.750924309	-0.576211081	-0.281304892	1.15509409	0.201993199	-0.240003837	0.64516673
202	0.220065888	-0.294176373	-0.815300594	2.721615507	-2.07982671	2.042950897	-0.583946315	0.281471264	0.151029943	0.179559386	-0.527106365	0.862293303
203	0.511514945	-0.378808815	-0.923729032	2.384579442	-1.822778443	1.790529257	-0.600519819	0.085556435	-0.090806724	1.061401593	0.048888573	-0.187098418
204	0.337746774	-0.536311555	-1.289886236	2.975045518	-2.058004482	2.223265644	-0.778036557	-0.04894326	0.580414103	-0.16959706	0.825872399	0.179166976
205	0.547667946	-0.469687943	-1.551753515	2.469142297	-1.934112322	2.033612293	-0.863936724	0.381346168	-0.240035786	1.160279578	-0.29890871	1.103917309
206	0.394087697	-0.337478292	-1.242150782	2.406545435	-2.136196771	2.866038579	-0.760037421	-0.027047159	1.221751572	0.066354906	-0.183370522	0.189608998
207	0.72462857	-0.248059099	-0.964756494	2.845125323	-1.812920983	2.422633258	-0.493107348	0.220132029	-0.128083368	1.467687092	-0.347668537	1.144805886
208	0.272269786	-0.628653866	-1.702636057	2.40804093	-1.929940146	2.370538028	-0.524418989	0.106120381	-0.189787436	0.299186565	-0.217904345	0.830619828
209	0.421739455	-0.462161644	-2.04782182	2.481351458	-1.786908838	2.256521786	-0.458248034	-0.061723395	0.460625076	-0.05429942	-0.009967256	0.574468777
210	0.823799058	-0.435138267	-1.581481429	3.236975243	-2.062554851	2.192340573	-0.562525867	-0.466340219	1.091885916	0.01116314	-0.37266962	1.420537386
211	0.880746815	-0.210681052	-1.024543642	2.224135783	-2.080652315	2.474549081	-0.79018409	0.353353707	0.149544319	-0.027554778	0.806725939	0.082059701
212	1.243790753	-0.396621312	-1.620264849	2.906742367	-1.847931481	2.804544082	-0.609998183	-0.549014244	0.219406148	0.053886711	-0.577982085	0.929982021
213	1.10825997	-0.296581915	-1.390931387	2.757982515	-1.892888018	2.222279814	-0.808216324	-0.173119737	0.873025211	-0.290128667	0.590706745	0.012098862
214	1.011464486	-0.42046973	-1.880520374	2.871952368	-1.957426552	2.284289166	-0.840699632	0.154143968	-0.01815205	0.272741248	-0.238484896	0.517311972
215	0.502831547	-0.009559984	-1.345247243	3.439692742	-1.908904733	2.069314388	-0.850141175	-0.209664319	0.063281765	0.040456167	-0.137368701	1.077110057
216	-0.163243816	0.592050553	-2.311972843	2.762660487	-1.936539478	2.985486987	-0.76321894	-0.387333792	0.449708491	0.078087961	-0.50341658	1.315719812
217	0.189466018	-0.568695152	-2.243704635	3.182917938	-1.77796727	2.424898175	-0.668297263	-0.123680492	1.075026351	-0.016003635	-0.055515226	0.915856586
218	0.236019491	-0.303092599	-1.435808301	3.403551005	-1.90568937	2.000720649	-0.539760509	-0.687871343	0.723166607	-0.038643135	0.01936824	0.132298401
219	-0.002017503	0.859663558	-2.331820032	2.946401494	-1.952712858	1.906920909	-0.912912631	-0.414052002	0.793971703	-0.198796488	0.584470921	-0.125398311
220	0.054964307	-0.299967562	-1.23681574	2.16267896	-1.744150429	2.189622814	-0.66760518	0.009410185	-0.213849937	0.917216158	-0.548209431	1.541678966
221	0.070113769	-0.28795133	-1.995304128	3.396576541	-1.930135326	2.243785489	-0.697195081	-0.157234158	0.11777588	-0.247712964	0.826920375	0.256904436
222	0.102214114	-0.194766235	-1.77281917	2.91648739	-1.648104032	3.037800146	-0.651259235	0.012205168	-0.149201297	0.321855127	-0.542122939	0.522423177
223	0.13273308	0.04060981	-2.374854926	2.616175773	-1.848304659	2.854094125	-0.656307665	-0.611887842	0.491564549	0.156194365	-0.313598993	0.935114137
224	0.366611424	-0.211527873	-2.296780818	2.873089449	-1.864940457	2.114938595	-0.539635053	-0.017141039	0.748802864	-0.089447026	0.666658827	0.04151745
225	0.354058256	-0.150978815	-1.556046375	2.692319868	-1.859110735	2.261746627	-0.760044982	-0.52463944	0.13089696	-0.296072905	0.595497716	-0.039354016
226	0.28068117	-0.336518097	-1.992728122	2.60179393	-1.67484857	2.517785084	-0.471332952	-0.256348015	0.259438412	-0.12214282	0.840631767	0.167954072
227	0.2683612	-0.408615927	-1.246047532	3.445303024	-1.58421072	2.544165747	-0.780953682	-0.785596268	1.065051398	-0.324069619	0.059384095	-0.17099835
228	0.187429267	-0.349138949	-2.211621903	3.224019397	-1.839768971	2.230219793	-0.735970567	-1.011522343	1.030658444	-0.186587262	0.381189594	0.334686765
229	0.376699371	-0.136769844	-1.38969327	2.57893414	-1.790435463	1.964246941	-0.896839308	-0.896863512	0.748877744	-0.330892178	0.508889563	-0.007811165
230	0.648943239	-0.204888192	-1.59370512	3.184752626	-1.711823634	2.908649797	-0.713472129	-0.933348176	0.268419183	0.226133565	-0.220015174	0.483556517
231	0.481709134	-0.316995162	-1.845052394	2.677625845	-1.621501983	2.441168858	-0.601233609	-0.186705167	0.673849808	-0.012461106	0.282151974	0.021062525
232	0.335711524	-0.130116834	-2.605007234	2.351287935	-1.817032463	2.151043363	-0.64404802	-0.332301476	0.964658754	-0.088767498	0.062569729	-0.003983226
233	0.158580113	-0.13037493	-2.508060993	3.46139435	-1.636475109	2.773310143	-0.877571517	0.084220284	-0.176031374	0.312877417	-0.512242945	0.869977373
234	0.317818286	-0.269602966	-1.909005105	3.105186118	-1.535300403	2.71675697	-0.853531427	-0.458067698	0.921217094	0.0081697	-0.458857584	0.579369734
235	0.844246178	-0.064791972	-1.813393996	3.12703305	-1.662820708	1.957992734	-0.675508131	-0.6809851	1.408001279	-0.276388394	-0.096421177	0.639351407
236	0.346352925	-0.209603693	-1.293715503	2.513536704	-1.504217674	2.18039731	-0.769032454	-1.018352219	0.394871251	-0.202935374	0.367482145	0.214318605
237	0.790350449	-0.119819805	-2.401390597	2.984740828	-1.743821521	2.591698738	-0.877873301	-0.599672816	1.127195317	0.147947321	-0.55021055	0.557391732
238	0.803448764	-0.376809235	-1.453882517	2.626477596	-1.839826269	2.740936386	-0.756381255	-0.764622302	1.145890948	0.007458905	-0.349260599	0.818098506
239	0.355041915	-0.168674773	-2.002725767	2.662709068	-1.809740583	2.106829095	-0.655173986	-0.861537431	0.612572654	-0.098302679	-0.216097804	0.354515417
240	-0.037011302	1.2058687	-2.979442983	3.051008673	-1.753828602	2.938806799	-0.641043592	-0.619702313	1.06265569	-0.256767858	-0.16444552	1.092072181
241	-0.144221669	0.566095981	-2.661862189	3.016892329	-1.654257025	2.64998018	-0.945334903	-0.512010959	1.074210541	0.078109707	-0.494910517	1.106489778
242	0.045044942	-0.285180373	-2.309946199	2.473830647	-1.71989467	2.747512657	-0.785813954	-0.878845323	0.671932321	-0.075743951	0.728196463	-0.025588175
243	-0.055731706	0.694436853	-2.863961638	2.505451987	-1.575191364	2.404852065	-0.815997171	-0.724665229	1.31839007	-0.179282708	-0.130542469	1.220399378
244	-0.169627309	0.566489664	-3.084997047	3.426416347	-1.621261735	3.043114216	-0.753548599	0.032866943	-0.202817416	0.932184477	-0.376600822	0.740788939
245	-0.132068322	0.508984301	-2.84490015	2.950449705	-1.56290147	2.975890862	-0.921629506	-0.242233321	1.219140321	-0.022357091	-0.189837995	0.746823827
246	-0.143759624	0.686173768	-2.786582061	3.263680626	-1.727871426	2.191216765	-0.861932141	-0.810918301	0.80901766	-0.271717432	0.41971519	0.114920158
247	-0.184750115	0.455704639	-2.712988755	2.484226712	-1.702452414	2.795698624	-0.683772704	-0.270437802	0.394627512	-0.020001652	0.745870219	0.253158354
248	0.12185965	-0.387103248	-2.647690183	2.513847963	-1.778681649	2.928133679	-0.835335568	-0.601036481	0.196074418	-0.012847594	1.030426327	0.302234209
249	0.042039277	-0.259159159	-1.696608148	2.655891189	-1.694424558	2.187226974	-0.695489413	-0.465360577	0.202494785	-0.208152066	0.57224034	0.087692217
250	0.115085296	-0.246973291	-2.126910847	3.134572023	-1.426709138	2.094583324	-0.718452556	-0.967014457	0.811416165	-0.260223404	0.594919057	0.066889955
251	0.193337727	-0.005402015	-2.372263738	3.01918087	-1.625013035	3.042306155	-0.535720111	0.177736367	0.246805423	0.098145083	-0.442795882	0.99922237
252	0.067246995	-0.155610281	-2.455996185	2.91050221	-1.814158099	3.085444944	-0.914408678	0.205678625	-0.078651735	0.668740936	-0.439602139	0.836355584
253	0.17899088	-0.275627709	-2.155840635	2.901742003	-1.628781138	2.15641087	-0.663611449	-0.131311583	1.082926327	-0.043701585	0.357181525	-0.017575545
254	0.015294636	0.053253525	-2.75257725	2.811941028	-1.68195308	2.267845392	-0.772253867	-0.730282174	0.595774544	0.1659161	-0.341416438	0.254446109
255	0.272739533	-0.237539736	-1.44059129	3.276538386	-1.518707373	2.41050008	-0.714955906	-0.804081575	0.989244738	-0.097893593	0.644753934	0.016148127
256	0.312122102	0.105679473	-2.675094971	2.975410863	-1.790814534	2.230040711	-0.792938917	-0.530909904	1.299917588	-0.093529002	0.395129294	0.040048941
