t	X1	Y1	X2	Y2	X3	Y3	X4	Y4	X5	Y5	X6	Y6
20	0.49477286	-0.02545609	-2.356201787	-0.077672507	0.193197828	0.62806959	-1.026691618	-1.781910222	-1.201909969	-1.693246667	-0.404675261	-1.042437679
21	-0.066451088	1.1505107	-3.593952241	-0.5198848	0.954759584	0.624122883	-0.942082987	-1.957087583	-1.142530097	-1.550591611	-0.025425087	-0.841667696
22	0.67940059	0.144868794	-3.575776911	-0.661512755	0.755116665	0.396386295	-1.089579839	-1.348111832	-0.857156757	-1.507170191	0.244615395	-1.257209854
23	-0.15655792	0.712593294	-3.950174847	-0.021189791	0.260169858	0.434900967	-1.152605684	-1.923389464	-0.726584286	-1.960984021	-0.393605783	-0.104376954
24	-0.387146689	0.656322832	-4.117222448	-0.585468779	0.98314318	0.554354591	-1.463353843	-1.370508648	-0.440654313	-2.66822209	-0.126181363	-0.436402446
25	-0.673010678	0.837041177	-4.067523252	-0.036151054	0.683185978	0.588502941	-1.566661998	-2.128870727	-0.38003841	-2.113043669	-0.358396378	-0.124447494
26	-1.011070073	0.749793089	-4.485660471	-0.58546612	0.674321484	0.213684675	-1.126187558	-1.852491052	-1.13846386	-2.583486079	-0.580791922	-0.322291441
27	-0.798487674	0.316602729	-4.510838981	-0.49667241	0.390871688	0.361923422	-1.461344142	-2.100801469	-0.272481028	-2.201193261	0.278634954	-1.523688978
28	-1.125780287	1.21248516	-4.827764248	-0.192843729	0.034313999	0.067540257	-1.565361056	-2.621836762	-1.085446871	-2.450243736	-0.009046645	-0.950123462
29	-0.984268481	1.572089871	-4.657920637	-0.135507668	0.500980038	0.372149287	-1.322480961	-2.411055422	-0.516870867	-1.845989333	0.032904059	-1.44073816
30	-1.002911014	0.221279884	-4.492325742	-0.63001043	0.823653796	0.215126996	-2.006062469	-2.862517513	-0.680503733	-2.36132351	-0.1918183	-0.095390224
31	-0.937750269	0.439144275	-5.021820145	-0.820140883	0.854825897	0.308925366	-1.917142641	-2.002061084	-0.474753958	-2.68462752	-0.894947348	-0.643097751
32	-0.806792207	0.324183011	-5.081572931	-0.382937103	0.771702177	0.014418551	-1.717916155	-3.14177212	-0.510148219	-1.578835771	0.211729962	-1.599062298
33	-1.038266195	1.489512091	-4.734719264	-1.022153952	0.607311203	0.177331053	-1.465502491	-3.006870558	-0.36698932	-2.132623582	-0.13614805	-1.39684777
34	-0.582134404	0.75676247	-4.885318775	-0.622772321	0.099032713	0.260531766	-1.889831831	-2.951460653	-0.63590849	-2.114602236	-0.38056421	-0.078827865
35	-0.486826621	1.354103045	-5.156163258	-0.500369767	0.541728843	0.125047375	-1.774137195	-2.790392867	-0.306228788	-2.793411778	-0.477266301	-1.121967643
36	-0.692053879	1.434136248	-5.324323431	-0.917258799	0.422270568	0.250880482	-2.189065783	-2.621166927	-0.872717222	-2.262124567	-0.759330872	-0.5099362
37	-0.808448301	1.466780429	-5.516728602	-0.165599078	0.20147967	0.399139212	-2.154686741	-2.581306233	-0.634013136	-2.834077503	-0.663922982	-0.364249223
38	-0.616629986	1.232467423	-5.496477094	-0.731195196	0.488369198	0.138485585	-2.240939388	-2.677946757	-0.288418476	-2.583394958	-0.555893836	-0.498981588
39	-0.342188002	1.304027101	-5.375649555	-0.492795857	0.09200706	0.258320983	-2.100795359	-2.857350873	-0.347798185	-2.846414714	-0.668807095	-0.718076935
40	-0.743940831	1.638020792	-5.443040947	-0.212520433	-0.034316114	1.12416961	-1.842260279	-3.497911343	-0.745722105	-2.431472059	-0.634491362	-1.008783418
41	-0.906362529	2.342239496	-5.418422045	-0.797060449	0.161749639	0.241186402	-2.385603249	-3.425108177	-0.059939781	-2.260813897	-0.36017509	-0.646357042
42	-0.856890647	1.864799344	-5.731501858	-0.651671051	-0.652972741	1.387418809	-2.294172436	-2.916746057	-0.428077955	-2.688117073	0.055385986	-1.624113224
43	-0.015557889	1.289250717	-5.846532086	-0.675015243	-0.965586362	1.094840074	-2.252359465	-2.452670156	-0.527815906	-2.196157658	-0.111726248	-0.778424348
44	-0.198691812	2.050108568	-5.835616795	0.012508595	-1.218705652	1.480693459	-2.723314629	-3.602056516	-0.196746634	-2.975414737	-0.133985622	-0.591818793
45	-0.735517923	1.194067029	-6.023306934	-0.671125797	-0.281742974	0.669686013	-2.786025658	-3.705145439	-0.211541647	-3.190300332	-0.049596933	-0.973406566
46	-0.118418696	1.837992681	-5.887710188	-0.726778012	-0.800460398	1.231117578	-2.521822811	-3.271863988	-0.062377674	-2.602197839	-0.034252451	-1.308586918
47	-0.715726655	1.771592517	-5.624457423	-0.351659089	-0.056375686	0.562740916	-2.64706023	-2.809632207	-0.605660566	-3.284695246	-0.420635531	-0.264820872
48	-1.27407183	1.881839109	-5.913573843	-0.888769082	-0.017892726	0.850587159	-2.690922202	-3.902986994	-0.753178422	-2.602893637	-0.532165243	-0.498191425
49	-1.122366157	1.547260568	-6.038301781	-0.618058708	0.156458343	0.254182231	-2.401814271	-3.097147537	-0.819164914	-3.151022266	-0.548939704	-1.507191812
50	-0.857510053	1.903085244	-5.787213038	-0.218714133	0.291093496	0.147511056	-2.737161759	-3.055335282	-0.885157474	-3.226841018	-0.691577652	-1.196415252
51	-1.201521829	1.224219915	-6.218512711	-1.106476497	-0.262758761	0.718068304	-2.854928615	-2.989230826	-0.627800267	-2.562434887	-0.973474007	-1.150919561
52	-0.887128574	2.099447189	-6.23453638	-0.659738739	-0.286594295	0.724138336	-2.763632529	-3.94130136	-0.268062437	-2.950555857	-0.883245691	-0.415111395
53	-1.016800603	1.95578413	-6.29493346	-0.950307939	-0.842159252	0.354967602	-3.267453744	-3.710611365	-0.307891727	-2.437234084	-0.915606625	-0.654469885
54	-1.020148233	1.337337369	-6.054757031	-0.681891488	-1.341898457	1.348239299	-2.941841049	-4.20847164	-0.275431946	-2.309149895	-1.179124997	-1.497061083
55	-0.764977369	1.722693965	-6.142413623	-0.344718399	-0.291263176	1.552912643	-2.932311323	-3.916946399	-0.204017896	-2.352856105	-0.892525443	-1.11526488
56	-0.980999592	1.410781336	-6.227321872	-0.549176875	-1.295162759	0.675842826	-2.950746727	-3.669102208	-0.504595103	-2.689246179	-1.122021122	-0.916882545
57	-0.80471996	2.071099269	-6.234450679	-0.757894785	-0.742576529	1.313503704	-2.968834479	-4.449418074	-0.559063819	-2.71829282	-1.030610663	-1.284235391
58	-0.703386462	1.87111091	-6.192163087	-0.83326674	0.09519295	0.134780006	-3.037787535	-3.669295317	-0.044028301	-2.812881147	-0.35938885	-1.128961867
59	-1.027279523	1.900260169	-6.15146839	-1.348503192	-0.435627216	0.343759118	-3.130068571	-4.303339635	0.20010507	-3.666405518	-1.095826517	-0.307720561
60	-0.517099986	1.904979165	-6.30106651	-0.935168212	-0.952702622	0.469295419	-3.508242585	-3.753284754	0.377779174	-3.58469156	-0.757276906	-1.137539093
61	-0.52094023	1.397664082	-6.361432822	-0.993668832	-0.750542251	0.545255339	-3.318168858	-3.576383559	-0.377216813	-2.216300371	-1.315582459	-1.05749641
62	-0.803591699	1.827409395	-6.233504679	-0.251588609	-1.002102765	0.205539095	-3.407037537	-4.475800146	-0.167926168	-3.310390527	-1.272553269	-0.644354669
63	-0.196388628	1.299153817	-6.361139888	-0.93660175	0.023839477	-0.039482145	-3.087795804	-4.512248397	-0.460837132	-3.68845755	-1.366668188	-1.137587228
64	-0.611850642	1.22209609	-6.268064095	-0.861795459	-0.923439857	0.689098266	-3.621720034	-4.063465215	-0.470725991	-3.086078589	-1.373176487	-1.478371471
65	-0.109669974	1.44327118	-6.239686022	-1.154081335	-0.764747493	0.58847672	-3.494598279	-4.273390231	-0.683079123	-2.549709414	-0.780213814	-0.555990544
66	-0.588422344	1.897372093	-6.209242125	-1.137107819	-0.572908881	1.076375738	-3.596646457	-4.048344592	0.126274078	-4.244000552	-1.377462701	-0.81748689
67	-0.231556219	1.747457244	-6.041879205	-0.907644723	-1.155219197	0.88759109	-3.83634073	-4.353309682	-0.471947441	-3.618895461	-0.810392593	-0.599419102
68	-0.655459642	2.332515441	-6.019843057	-1.075185518	-1.887742336	0.456378687	-3.716633987	-4.463031034	-0.304563707	-3.324399732	-0.590690637	-1.51074054
69	0.286050788	1.207571869	-6.100992916	-0.961092699	-1.560611264	0.388376001	-3.653858658	-4.676641827	-0.411601213	-3.288896621	-1.455958764	-1.189529313
70	0.159545867	1.352645931	-6.033273372	-0.902405504	-1.620267188	0.504813613	-3.785166574	-4.152676362	-0.047246379	-3.567493383	-1.564383438	-0.793672301
71	-0.730345538	1.986840679	-6.372118587	-1.352500869	-1.685223341	0.694357905	-3.709334361	-4.636883164	-0.338850692	-3.850752977	-0.848744388	-1.531294022
72	-0.776287762	2.178119173	-6.057548872	-1.005334998	-1.858631198	1.092353805	-3.489613579	-3.975523352	-0.271291946	-3.159320194	-0.783396973	-1.17520313
73	-0.751331826	1.782445078	-6.072314938	-0.722979389	-1.413963424	1.418657087	-3.493597863	-4.593654691	0.136008605	-3.976224202	-0.714453309	-1.618511177
74	-1.004542655	2.39860384	-6.377938513	-1.070669111	-1.292370469	0.640279023	-3.656204282	-4.638005387	0.138040972	-3.75970354	-0.901763862	-1.31998576
75	-0.273043266	1.996292824	-6.141746608	-1.417057219	-2.053474918	0.929395555	-3.875134412	-3.879558056	0.056163743	-3.999832036	-1.446818925	-0.873704842
76	-0.49111153	1.744223349	-6.267737896	-1.021269558	-1.342739915	1.271507257	-3.621408576	-5.070328286	-0.050422499	-3.421595454	-0.992089512	-0.472531775
77	-0.263480566	2.186296218	-6.17331458	-1.2257378	-0.971802614	1.22788892	-3.853926689	-4.145927592	-0.43495492	-3.236161847	-1.229702279	-1.317642051
78	-0.411426352	1.552501118	-6.133230748	-1.006552127	-1.866862037	0.675385748	-3.625489056	-4.525055497	0.29663429	-3.976361695	-1.250172296	-0.69213513
79	-0.33754406	1.722876423	-6.405641689	-0.630920286	-1.22316399	1.407142096	-3.501320102	-4.585590581	-0.707178243	-3.206409779	-1.021509383	-0.420519955
80	-0.413826462	1.812948095	-5.909618578	-0.404609165	-1.480238461	0.960399935	-3.811487447	-4.59749451	-0.713751566	-2.516891707	-0.758356078	-0.798101523
81	-0.15081961	2.341974633	-5.871212659	-0.749240661	-1.480810748	1.063926747	-3.990031739	-4.467708685	-0.078420745	-3.354692395	-0.69740867	-0.510144458
82	0.080190584	1.152732529	-5.897816548	-1.01444844	-2.068430631	1.420398182	-3.931170245	-4.879049072	-0.105873491	-3.967011148	-0.999131472	-1.053953928
83	-0.119106706	1.475475286	-5.667407493	-0.457709232	-1.851039341	1.040271461	-3.962375018	-5.134108832	0.0342066	-4.092503098	-0.831977088	-0.812915166
84	-0.131256559	2.411333569	-5.689709553	-0.615908942	-2.548112426	0.76926284	-4.2352472	-4.870052029	-0.429371584	-3.381826999	-1.435971195	-1.478388167
85	-0.364689109	2.283325187	-5.624711948	-0.404219643	-1.620612329	1.000918663	-4.190222352	-4.901562095	0.039769885	-3.772892785	-0.584216529	-1.574280952
86	-0.072775905	1.389474559	-5.900030463	-1.121808072	-1.656056304	0.920673829	-3.93161551	-4.755498332	0.093590239	-3.565699386	-1.462653249	-1.415368405
87	-0.311520138	1.467580426	-5.907568376	-1.000575913	-2.320981386	1.141410958	-3.863378421	-4.809768376	-0.213166973	-2.495159317	-0.644743837	-1.123915698
88	0.205239013	1.01804141	-5.865108185	-0.520284952	-1.775601681	0.43669032	-3.988745326	-4.371212401	-0.451288278	-2.776270653	-1.110304049	-0.729547751
89	0.092335155	1.078361069	-5.769993481	-0.746742327	-2.056040844	0.740640254	-4.162418483	-4.717682758	0.139542219	-3.621646711	-1.211745828	-1.364408843
90	0.017412854	1.407312516	-5.932355717	-0.270685652	-2.458477161	0.706576689	-3.815681645	-4.772495315	0.125946159	-3.672837792	-1.129705949	-1.12288757
91	0.270570994	0.880631629	-6.02319215	-0.551465213	-2.147937551	0.389812261	-4.260984125	-4.772629562	-0.113762837	-3.365608892	-1.12619698	-1.109818294
92	0.566622487	0.943765317	-5.837831014	-0.417211689	-2.77998527	0.512133541	-3.84712422	-4.834464466	-0.397868379	-3.422576114	-1.271214846	-1.221845757
93	0.625940104	0.876848089	-5.752352536	-0.428669282	-3.082352664	0.993211418	-3.318260448	-4.8373976	-0.057763692	-3.398211027	-1.161614247	-0.764160542
94	0.711818068	0.70320659	-5.731217451	-0.875422005	-2.86180335	1.554041089	-3.513572986	-4.438591443	-0.495461833	-3.125764073	-0.986320704	-1.756621442
95	0.09898629	1.148672103	-5.767987646	-0.526601069	-3.393043749	1.424397598	-3.530805492	-3.811958457	0.29975509	-3.477505649	-0.555036467	-0.492369025
96	-0.191712247	2.01717938	-5.558648396	-0.353772189	-3.23228112	0.684939662	-3.871946567	-4.308909499	-0.113339053	-2.20290431	-1.71656804	-0.584754693
97	-0.194485488	1.188646857	-5.930905997	-0.330965921	-2.692950478	0.82671364	-3.583951329	-4.222527369	-0.470135678	-2.761069203	-0.680908139	-1.282594739
98	-0.10087849	1.212919365	-5.954596858	-0.798060822	-3.351675877	0.993247648	-3.63182801	-3.99257303	0.074673283	-3.550569063	-1.650738156	-0.411106325
99	0.154459805	0.815669594	-6.040033187	-0.208081457	-3.507557619	1.050614488	-3.695743592	-4.065282191	0.26606587	-3.367746697	-0.944563357	-0.769995041
100	0.13386812	0.767199405	-6.014808458	-0.782893309	-3.075818593	0.929925846	-3.660935121	-3.885640544	-0.595510262	-2.597720407	-0.478433739	-0.883103841
101	-0.004798116	2.223551306	-5.928800861	-0.877379331	-3.199702675	1.278521406	-3.561458054	-4.513609591	-0.277030305	-2.80148545	-1.076589676	-0.125767151
102	0.095948063	0.667410405	-5.816023754	-0.178749687	-3.391170988	1.333587987	-3.580579296	-4.477816076	-0.6322397	-2.137199967	-0.151894223	-0.64275055
103	0.229859672	1.063054111	-6.025374622	-0.509763257	-4.002310306	0.804957818	-3.477220942	-3.991814022	-0.569211582	-2.267404388	-0.906749745	-1.200178901
104	-0.014002052	2.288704735	-5.831214244	-0.177923895	-3.339397007	0.776909485	-3.345359708	-4.567971104	-0.448393258	-2.35698619	-0.784530051	-0.702123444
105	0.126776446	0.726322384	-6.008493863	-0.145281258	-4.264300478	1.078229865	-3.540155812	-4.564076708	0.3218563	-3.270148791	-0.818706402	-1.364877345
106	-0.114277528	1.17452677	-5.87015462	-0.220542997	-4.037323149	1.674688346	-3.640214727	-3.938339679	-0.236637194	-2.234876377	-0.223414131	-0.972234883
107	0.187946068	0.350968782	-5.827222398	-0.058247037	-5.073221667	1.278151714	-3.521980105	-4.342882192	-0.453455168	-1.308830621	-0.487999503	-0.39200343
108	0.285807515	0.335930275	-6.146922115	-0.083644084	-4.945955574	1.731104069	-3.798003602	-4.360002075	-0.26190443	-1.341946027	-1.228584345	-0.772408084
109	0.359112217	0.3576394	-6.279979371	-0.634991406	-5.15036416	1.252621551	-3.538264284	-3.550687675	-0.164920981	-1.913320815	-0.551919856	-0.247904506
110	0.696594966	-0.058096853	-5.402768731	0.201097197	-5.513202932	1.140094038	-3.489705008	-4.099876812	-0.677975876	-1.579795984	-0.813924908	-0.544077699
111	0.766788904	0.166292919	-6.203427235	-0.12596178	-5.419949039	0.844600204	-3.641022322	-3.442142579	0.167902271	-2.362958217	-0.390741395	-1.139974014
112	0.263961958	0.188288586	-6.063425558	0.103558471	-5.638087774	1.509344683	-3.469157967	-3.819326805	-0.634636644	-2.293723503	-0.364582811	-0.602211762
113	-0.006458932	0.763494334	-6.381571187	0.476206261	-5.89220766	1.290195973	-3.657492445	-3.922237177	-0.126347798	-1.449997434	-0.57366938	-1.004860246
114	0.665586322	0.262192109	-6.03333959	0.238097426	-6.476344819	1.86421974	-3.762933046	-3.921464822	0.222605223	-2.352738298	-0.931633165	-0.952112194
115	1.283011916	0.179413966	-6.035927735	0.340665993	-6.840503638	1.743198914	-3.444902529	-4.008852569	0.424274878	-2.034573955	-1.090574995	-0.7976537
116	0.455019939	0.192159349	-6.319650462	0.614538004	-7.021460879	2.237372243	-3.711698205	-4.078043037	-0.528263807	-1.276378176	0.158216145	-1.513107451
117	0.616872983	-0.115310597	-5.441393681	0.451598563	-6.76001934	1.796514522	-3.63055426	-3.653156326	-0.723636234	-1.937203931	-0.359643528	-0.701655881
118	0.658745337	0.049820225	-6.207912535	0.930113463	-6.918568974	2.047120524	-3.708109162	-3.339692415	0.175906289	-2.269562207	-0.120341083	-0.300104501
119	1.184906828	-0.032039027	-5.569614884	0.418144671	-6.934453638	1.971742035	-3.478639114	-4.205012787	0.310190844	-2.087246422	0.050687294	-1.350599435
120	0.018001994	-0.162729429	-5.644298386	0.722744562	-7.220358242	2.851659685	-3.331870003	-3.543452281	-0.581768665	-0.714650381	-0.698828516	0.137360633
121	-0.039024324	0.139446413	-6.135324148	0.758161594	-7.530803813	2.029240636	-3.641290971	-4.15619365	0.152244368	-1.92626476	-0.350082258	0.257074486
122	0.234775045	-0.012068374	-5.275454575	0.753122605	-7.955539549	2.144873891	-3.545910381	-3.334197202	0.322629478	-1.900212439	-0.090344418	-0.447957837
123	0.345392768	-0.005328914	-5.760709394	1.593088775	-8.220357897	2.681661642	-3.584647207	-3.271224633	0.08043851	-1.366080359	-0.558095108	-0.650027409
124	0.355804653	-0.47660903	-5.622527194	1.802071023	-8.041954328	2.674650375	-3.42935032	-3.324593524	-0.260846799	-0.490548113	0.079162638	-0.782579336
125	0.396434398	-0.378216508	-5.374437415	1.532666952	-8.036828406	2.323765272	-3.345446172	-3.500602803	-0.2186069	-0.340213009	-0.496728526	-0.008199377
126	0.215716256	-0.234287478	-5.543318349	2.252272825	-8.718536335	3.196573405	-3.131226855	-3.514420949	-0.037964213	-0.593479074	0.013761825	-0.994531245
127	0.540034204	-0.469390578	-5.718319732	1.540739178	-8.87099951	2.646004206	-3.206659397	-3.959963456	-0.486732315	-0.666746329	-0.269755219	-0.161391746
128	0.229870973	-0.301982449	-5.746710341	1.657108583	-9.231321991	2.732473202	-3.349930958	-3.283397073	-0.142636915	-0.158623161	-0.704068231	-0.688197979
129	0.495712722	-0.307612935	-5.811082691	1.572355686	-8.939506353	2.974206063	-3.189799382	-3.773990527	-0.12440523	-0.184802738	-0.007334468	0.149487324
130	0.511710816	-0.623118882	-6.180059939	1.781104958	-8.878052559	3.257102482	-3.213136654	-2.930260915	-0.292160735	-0.597602784	-0.363116905	-0.395795007
131	0.523242995	-0.795471354	-6.71621642	2.392906601	-9.37728454	3.335225919	-3.187537201	-3.302245672	-0.03887619	-0.038429359	-0.99758491	0.126464057
132	0.614873822	-0.740165866	-6.661641087	2.347989911	-9.607104825	3.043833238	-2.850629097	-3.317308279	-0.451837354	0.084774838	-0.986927721	0.255103331
133	0.65066781	-1.100471445	-6.527629587	2.784433175	-9.928177177	3.403232932	-3.057200318	-3.141513046	0.209964249	-1.04118522	-0.204593676	-0.589332678
134	0.876700438	-1.234543546	-6.130331237	2.655441634	-10.01492925	3.435280302	-2.783039043	-3.273056376	-0.698813672	-0.257984073	-0.046808145	-0.342989632
135	0.550717549	-0.921688779	-6.055684772	3.044692642	-10.00248897	3.573807741	-2.843748142	-3.471799666	-0.175373301	-0.577493422	0.383382855	-0.931777779
136	0.810281191	-1.188269702	-6.514921581	3.26529506	-10.19212573	3.522342911	-2.988802828	-3.046715628	-0.377060048	-0.436921826	0.027893735	-0.67086406
137	0.40553559	-1.048226462	-6.310540646	2.873704475	-10.14671485	4.395163692	-3.035813781	-2.498166862	-0.042225174	0.038766751	-0.680965792	-0.570011069
138	1.328313365	-0.951175592	-5.987260287	3.090377287	-10.15973198	4.336222749	-3.041081106	-2.588688052	0.362950894	-0.698095815	0.178033654	-0.967545381
139	1.353836741	-1.175955195	-6.963252577	2.702029967	-10.83376289	4.064803158	-2.991129676	-2.921529684	-0.303868706	0.376715589	-0.93694474	-0.019711729
140	1.590300984	-1.06411018	-6.334637707	3.735477724	-10.94488642	3.76772366	-2.999714928	-2.458046173	-0.27068622	1.290543951	-0.726255479	0.092435874
141	1.112025331	-1.068314877	-5.840711569	3.457342355	-11.09347382	4.538012244	-2.971582951	-3.003177138	-0.331381837	0.235831142	-0.988047901	-0.007788965
142	0.958194471	-1.620828661	-7.16020873	3.781410636	-11.07268728	4.37080744	-2.849545035	-2.440525985	-0.099496545	1.165573508	-0.830820255	-0.426800772
143	1.569777371	-1.37223312	-7.450343318	3.891974227	-11.35027382	4.56393972	-2.765324442	-2.366855551	0.11995523	-0.08623323	0.325086996	-0.685146301
144	0.446097392	-1.533542187	-6.83731486	4.015856468	-11.42031222	4.630229287	-2.903380586	-2.657206238	-0.315685672	0.754595828	-0.5854636	-0.243107264
145	0.475198459	-1.394933977	-7.40476812	3.860178756	-11.59818624	4.8454806	-2.924892389	-2.945512356	0.113546004	-0.404801396	0.324389362	-0.184434541
146	0.372047022	-1.249849024	-7.487255873	4.765514283	-11.58092788	5.307933817	-2.84489018	-2.34158469	-0.332263751	0.877131438	-0.838614625	0.237340134
147	0.68468912	-1.708261219	-6.655958157	4.744313428	-11.50514401	4.686944201	-2.955147254	-2.893520804	-0.201386203	0.327052281	-0.874643447	0.744712997
148	0.629545286	-1.409444778	-7.045425848	5.571434428	-11.37935231	5.117161374	-2.974949866	-2.01908285	-0.256465323	0.133872718	-0.794341924	0.070746391
149	0.675583812	-1.597121238	-7.782562416	5.308100727	-11.95767781	5.146368911	-2.955611715	-2.989948397	0.35513607	-0.239487125	-0.185430665	0.319592552
150	0.521224171	-1.607311487	-7.196113454	5.418477863	-11.8367959	5.323673737	-3.00361363	-2.660595598	0.399346145	0.130212203	-0.888573295	0.675970663
151	0.525878802	-1.640516916	-6.859982245	5.382653143	-12.065819	5.148172061	-2.748738212	-2.069861185	0.525409066	-0.065923859	-0.038077146	-0.23534898
152	1.122260044	-1.834661989	-7.561479829	5.301690317	-12.0340982	5.481270532	-3.04805572	-2.469657171	-0.154331727	0.516871374	-1.016698381	0.266469313
153	1.058553544	-1.835757907	-7.10973044	5.61211462	-12.01654684	5.663406487	-2.798354214	-2.252829382	-0.065009547	0.562035217	-0.937925486	0.830860667
154	1.0829058	-2.17759385	-8.242269044	6.171968946	-12.08358991	5.802373251	-2.954386379	-2.306259206	-0.443648626	0.900783411	-0.89111513	0.645844343
155	1.37729972	-2.038141068	-7.85570537	5.93254405	-12.15976397	6.022489227	-2.812222957	-2.805779267	-0.462291453	0.794135318	-0.938021752	0.545618279
156	1.334774701	-2.234955953	-8.208111639	5.789510872	-12.51346012	5.727642346	-2.698182637	-2.892098272	0.554754548	0.162963823	-0.751708703	0.076055364
157	1.261612494	-2.201503877	-7.836265157	6.096601628	-12.49603111	6.52660654	-2.727416968	-2.712661044	0.327568214	-0.078896672	-0.227551953	0.295500063
158	0.686061218	-2.134283148	-8.264216507	6.717464201	-12.26701065	6.278802739	-2.671521405	-2.868471276	-0.004181255	1.005546554	-0.779516779	0.02299793
159	0.717267363	-2.094247943	-8.140574734	6.883746809	-12.39882323	6.074434485	-2.86927565	-2.965315649	0.626274079	0.311438228	-0.590112151	0.80073952
160	0.950407469	-1.888018909	-7.82499977	7.2142192	-12.42764986	6.459770083	-2.921996713	-2.830786013	0.579053939	0.31936279	-0.837974315	0.746960073
161	0.735392622	-2.27891612	-7.626870685	7.330635034	-12.40955156	6.554570835	-2.803074356	-2.113596737	-0.356537998	1.410867583	-0.878084018	0.781727074
162	1.161843563	-1.862335618	-8.729234256	7.130346428	-12.58022786	6.444218306	-2.792781114	-2.351467934	0.315729279	-0.002568652	-0.281314767	0.227292407
163	0.72686239	-2.322629835	-8.659125579	7.576806628	-12.31228918	6.64827162	-2.844131626	-2.647097156	0.380119615	0.088706281	-1.104442294	0.145753071
164	1.512767811	-1.841137291	-8.282802323	7.440363805	-12.47369188	7.172829029	-2.913400564	-3.326341416	-0.191144211	1.465773856	-0.680380538	0.800099153
165	1.179453201	-2.110516852	-8.436954053	7.771111591	-12.18130809	7.110289328	-2.964407838	-2.983020077	0.508351424	-0.074933621	-0.526481626	0.68339447
166	1.226652188	-2.101643195	-9.1567728	7.632532783	-12.2871683	6.845039974	-2.966382786	-2.797515533	0.402965283	-0.049090672	0.367255921	-0.315873389
167	0.448204829	-1.918694818	-8.282747027	8.608822131	-12.52731079	7.205307743	-2.851536454	-3.286475937	0.041942368	0.161548659	-0.752664376	0.979980984
168	0.481419337	-2.093197696	-8.194974046	7.878341831	-12.34875826	7.056898873	-2.677635955	-2.597481554	-0.092549333	0.521045508	-0.824214402	0.320815198
