0	-0.257088633
1	0.033776877
2	0.435689511
3	-0.298649412
4	-0.154915792
5	-0.283335975
6	-0.000572939
7	0.224285464
8	0.425672294
9	-0.067106783
10	-0.023824083
11	0.151010211
12	-0.468629634
13	-0.76682687
14	0.00432321
15	0.603428722
16	0.501604449
17	-0.853165602
18	0.04144102
19	-0.083711377
20	-0.18497536
21	0.373408759
22	-0.140191238
23	0.519491764
24	-0.636864274
25	-0.060830564
26	0.363847367
27	0.529840226
28	0.572574176
29	-0.324862321
30	-0.374765526
31	-0.113707213
32	-0.445124456
33	-0.014270502
34	0.921005702
35	-0.877344888
36	-0.213986961
37	-0.238492907
38	0.452311933
39	-0.200504128
40	0.251522449
41	-0.663476284
42	-0.421322326
43	-0.127879399
44	-0.123066314
45	-0.07159512
46	-0.790220147
47	-0.544889697
48	0.234557528
49	-0.300660336
50	-0.600615884
51	-0.102935207
52	0.079630538
53	-0.516142973
54	0.406711895
55	-0.192325585
56	0.074032804
57	0.016291611
58	0.025485714
59	0.288550451
60	0.366995271
61	0.34422556
62	-0.450885536
63	0.408385475
64	-0.102023073
65	0.226864307
66	-0.152473304
67	0.08718866
68	-0.667387548
69	-0.102501811
70	-0.822747122
71	0.071624391
72	-0.084010747
73	-0.343097627
74	0.076389986
75	0.634333711
76	-0.022136088
77	-1.001030323
78	0.41770011
79	-0.29943378
80	-0.955654049
81	0.630869472
82	-0.050331974
83	-0.589737402
84	-0.150114381
85	-0.236570097
86	0.325389926
87	0.66883388
88	-0.492747316
89	0.670365548
90	-0.057870258
91	-0.419786067
92	0.12257568
93	0.460758115
94	-0.069511096
95	-0.057376854
96	-0.242349698
97	0.101389037
98	0.147240341
99	-0.209643136
100	-0.424046934
101	-0.129141031
102	-0.476859152
103	0.112301181
104	-0.147363341
105	0.435459242
106	-0.916609685
107	-0.296346451
108	-0.818869888
109	0.502585455
110	-0.033706164
111	0.163173584
112	0.420548085
113	-0.274895456
114	-0.816736693
115	0.137780883
116	-0.019205217
117	-0.181043183
118	-0.004877925
119	-0.495190816
120	-0.315057534
121	-0.279223002
122	0.192070863
123	-1.073654814
124	-0.455452876
125	-0.023809569
126	-0.208117868
127	-0.301532241
128	-0.452818176
129	-0.573369495
130	-0.591031356
131	0.160901405
132	-0.060865108
133	-0.098803741
134	-0.745779545
135	-0.362535197
136	-0.466917834
137	-0.9713891
138	-1.122615548
139	-0.308846859
140	-0.143350882
141	-1.475133442
142	-0.841298693
143	-0.04451823
144	0.115376026
145	-0.38815722
146	-0.764417592
147	-0.406717512
148	-1.378500788
149	-0.457101137
150	-0.557667805
151	-0.776256561
152	-0.776179588
153	-1.552780479
154	-1.041774794
155	-0.342896977
156	-0.986368684
157	-0.839328328
158	-1.634853245
159	-1.484305481
160	-1.049380703
161	-0.791780244
162	-1.195242774
163	-1.64383409
164	-1.289684654
165	-1.260971582
166	-1.771735581
167	-1.728770142
168	-1.206044535
169	-0.681071745
170	-1.221239339
171	-1.15142277
172	-1.167549303
173	-1.301088427
174	-1.091513628
175	-1.600727494
176	-1.323368361
177	-1.890651838
178	-1.973866735
179	-2.005659474
180	-1.682597134
181	-0.998275043
182	-1.836249016
183	-2.622389959
184	-1.760195657
185	-2.069136414
186	-1.991002804
187	-2.299433037
188	-2.318398895
189	-1.793640883
190	-2.830549053
191	-3.370113178
192	-2.350395763
193	-3.381613543
194	-2.962667925
195	-3.504563673
196	-2.964670229
197	-2.395893158
198	-3.058525717
199	-2.248536621
200	-3.732124747
201	-3.404348378
202	-3.899341734
203	-3.989087351
204	-3.671518821
205	-3.484746728
206	-3.625720956
207	-4.362163773
208	-3.473996369
209	-3.690361114
210	-3.927780137
211	-4.173821764
212	-4.242781434
213	-3.750060523
214	-3.883614218
215	-5.10768877
216	-4.835468121
217	-4.599790325
218	-5.021963766
219	-4.503799139
220	-5.192493878
221	-5.159889469
222	-4.720558426
223	-4.86110673
224	-5.569899668
225	-6.082103841
226	-5.522430337
227	-5.53668937
228	-6.4441473
229	-6.556169372
230	-6.073800447
231	-6.753530153
232	-7.362596711
233	-7.174914953
234	-7.386888702
235	-7.274787049
236	-7.22110591
237	-7.532183014
238	-7.875275446
239	-7.327719149
240	-7.835096223
241	-7.454004853
242	-8.398752654
243	-8.544514058
244	-8.201668238
245	-8.208663864
246	-8.179267547
247	-9.293937045
248	-9.453722012
249	-9.988781458
250	-9.350743837
