0	-0.243703799
1	0.576176576
2	0.890033405
3	0.362152909
4	-0.459619424
5	0.589954975
6	0.536962783
7	0.114327972
8	-0.586745884
9	-0.27726045
10	-0.296515254
11	-0.442622041
12	-0.408723327
13	0.429473714
14	-0.511677266
15	-0.258039747
16	0.503696627
17	-0.209676447
18	0.675002858
19	-0.235284969
20	-0.395349792
21	0.255631522
22	-0.672069174
23	0.049582439
24	0.130789587
25	0.158586703
26	0.172044861
27	0.011319042
28	0.228036067
29	-0.688247851
30	-0.436197286
31	0.355094418
32	0.163814696
33	-0.269464082
34	0.121338322
35	0.375034033
36	0.103804811
37	0.036402733
38	0.127746793
39	0.622172841
40	0.05411718
41	0.552312336
42	0.038436163
43	0.590653963
44	-0.617695477
45	-0.525075652
46	-0.26500647
47	0.110544539
48	-0.296290843
49	0.167121216
50	-0.12893932
51	-0.058507839
52	-0.124385901
53	-0.765356481
54	-0.909990307
55	0.30255563
56	0.201877227
57	-0.767096202
58	-0.341194061
59	-0.571709462
60	0.370432021
61	-0.059830842
62	-0.501374422
63	0.415753572
64	0.174782596
65	-0.266796534
66	-0.086902977
67	0.058315393
68	-0.127751309
69	-0.395297206
70	0.133649584
71	-0.327754504
72	-0.39187385
73	0.003056005
74	-0.975899247
75	0.011979603
76	-0.41833518
77	-0.997952781
78	0.367549182
79	0.056179928
80	-0.683008703
81	-0.486939604
82	-0.903853007
83	-0.829433056
84	-0.134671314
85	-0.57512247
86	-0.224550115
87	-0.756319495
88	-0.785211679
89	-0.485362398
90	-1.419884762
91	-0.737882671
92	-0.462080369
93	-1.553368659
94	-1.697752375
95	-1.51890315
96	-0.313122867
97	-1.548810549
98	-1.526454919
99	-1.831360802
100	-1.072697578
101	-0.798633263
102	-1.182543743
103	-1.61523992
104	-1.986867655
105	-1.563755953
106	-2.209903985
107	-2.837843171
108	-1.36909984
109	-2.407384063
110	-2.290990235
111	-2.820147121
112	-2.932634806
113	-2.812199788
114	-2.649093377
115	-3.053246809
116	-3.139538588
117	-2.834100905
118	-3.519341077
119	-2.96984176
120	-3.617059047
121	-4.198663063
122	-3.696000167
123	-4.159768414
124	-4.369972999
125	-4.459541704
126	-4.451562067
127	-4.884925269
128	-4.991394483
129	-4.921715001
130	-6.308046013
131	-5.595207776
132	-5.427887216
133	-5.226880102
134	-6.884491388
135	-6.744531826
136	-6.621715757
137	-6.640260752
138	-6.691859114
139	-6.854586528
140	-7.330720859
141	-8.173623854
142	-8.544273176
143	-8.037470066
144	-8.565751401
145	-9.956843775
146	-9.508114279
147	-9.065806145
148	-10.03950027
149	-10.61460499
150	-11.51407679
151	-10.62911348
152	-12.57492733
153	-12.60789337
154	-13.13168498
155	-13.30859216
156	-13.31648245
157	-14.68840584
158	-13.99588926
159	-15.26173525
160	-15.52283645
161	-15.84796301
162	-16.56637927
163	-17.46263989
164	-16.88566905
165	-18.09008565
166	-18.34223559
167	-19.22327069
168	-19.68345375
169	-19.9240413
170	-19.92617187
171	-21.02821016
172	-22.34665261
173	-21.9244294
174	-23.11903296
175	-23.91767966
176	-24.96746558
177	-24.49773118
178	-25.96432604
179	-27.10507335
180	-26.63790649
181	-28.65484002
182	-29.36151861
183	-29.89779232
184	-30.23300242
185	-31.28878183
186	-32.66178694
187	-33.13033487
188	-34.15864274
189	-34.53906207
190	-36.06022891
191	-37.2981497
192	-37.94635007
193	-39.30181536
194	-39.48737378
195	-40.66145906
196	-41.67076839
197	-42.87574784
198	-43.6773542
199	-44.91585714
200	-46.81313553
201	-47.8899764
202	-49.09667008
203	-50.7356841
204	-51.29633812
205	-52.02858447
206	-53.64632363
207	-55.30716848
208	-56.90258951
209	-58.81275801
210	-59.61289935
211	-61.01061753
212	-61.81028868
213	-64.08599483
214	-64.87421756
215	-66.74365192
216	-68.84321127
217	-69.92354573
218	-71.25332799
219	-73.41076035
220	-74.81375788
221	-76.5002789
222	-77.64139475
223	-80.01895594
224	-81.67403621
225	-83.90655641
226	-86.17233791
227	-87.81181705
228	-89.0865451
229	-91.533387
230	-93.82685733
231	-95.13057072
232	-98.42754284
233	-99.56536047
234	-101.2035631
235	-103.8544609
236	-107.1229613
237	-108.5577538
238	-110.5348138
239	-113.212218
240	-115.3456399
241	-117.7450848
242	-120.7557198
243	-122.8662442
244	-125.2460597
245	-128.6829606
246	-130.9873131
247	-133.6395886
248	-136.6792912
249	-139.344796
250	-141.4431745
